Symbol	NCBI_TaxID
COL6A3	9823
PGAM5	9823
ITPR1	9823
ELMO3	9823
RIPK1	9823
AKTIP	9823
AIMP2	9823
MARCKS	9823
WWOX	9823
LHX3	9823
KRT18	9823
VDR	9823
BAX	9823
APAF1	9823
FOXC1	9823
FGF8	9823
TRAF3IP2	9823
APP	9823
MKNK2	9823
HMOX1	9823
NCSTN	9823
ANGPTL4	9823
MSH2	9823
INHBB	9823
NTN1	9823
TRIB3	9823
SORT1	9823
EP300	9823
VDAC2	9823
IFNG	9823
BRCA1	9823
EMP1	9823
A0A286ZRA1	9823
DNASE1	9823
DYNLL1	9823
E2F2	9823
PPP1R13B	9823
BIRC6	9823
A0A286ZQJ2	9823
LOC100624226	9823
DAP3	9823
PLCG2	9823
EDNRA	9823
PLSCR3	9823
LOC100151870	9823
STXBP1	9823
CASP7	9823
PSEN1	9823
KAT5	9823
UBE4B	9823
FNIP1	9823
IRF1	9823
SH3GLB1	9823
CRADD	9823
BIRC2	9823
E2F1	9823
A0A8W4FGL8	9823
SLIT3	9823
HEY2	9823
MCM2	9823
AIPL1	9823
PIAP	9823
ITPRIP	9823
SPI1	9823
FOXC2	9823
PDCD10	9823
BRCA2	9823
ATG5	9823
SPG11	9823
TRPC5	9823
SFRP2	9823
COMP	9823
TBX2	9823
SIK1	9823
GZMB	9823
DPP9	9823
SPG7	9823
NINJ1	9823
TRAF2	9823
NGFR	9823
CDKN1A	9823
LRP5	9823
PYGL	9823
PARP2	9823
RACK1	9823
SYNGAP1	9823
ETV6	9823
ATP2A1	9823
CD28	9823
F1SV36	9823
F1SV37	9823
IGFBP3	9823
AXL	9823
BLCAP	9823
CHEK1	9823
SRGN	9823
ING5	9823
SOX9	9823
STK11	9823
PRKCA	9823
CTSC	9823
PDCL3	9823
EBAG9	9823
PKM	9823
RARB	9823
UMOD	9823
SGMS1	9823
BAD	9823
DAD1	9823
BARHL1	9823
TMEM79	9823
CIDEA	9823
GATA1	9823
NLRP6	9823
A0A8W4FDZ8	9823
MDM2	9823
PHLDA3	9823
CFLAR	9823
TAF10	9823
TGFB2	9823
BNIP3	9823
PARP1	9823
GSKIP	9823
SELENOK	9823
P2RX7	9823
MAEL	9823
SENP1	9823
KRAS	9823
TEX11	9823
ERRFI1	9823
NEFL	9823
DDX47	9823
A0A8W4F7K5	9823
PCGF2	9823
TFAP2B	9823
NKX3-1	9823
RFFL	9823
MAP2K4	9823
PDE3A	9823
DRAXIN	9823
CIAPIN1	9823
DLX1	9823
MSX1	9823
AKAP1	9823
TGFBR1	9823
KDELR1	9823
MYD88	9823
I3LCB9	9823
LHX4	9823
TGFB1	9823
NKX2-6	9823
SGPP1	9823
POLB	9823
RRN3	9823
P2RX4	9823
ATF4	9823
TUBA1A	9823
RPS6	9823
KCNQ3	9823
EGLN3	9823
MELK	9823
DIDO1	9823
SLC25A6	9823
DNAJA3	9823
PTPRC	9823
SLIT2	9823
DAPK2	9823
CTSL	9823
FOXO3	9823
SHARPIN	9823
PRKDC	9823
DMPK	9823
GDF5	9823
CDKN2D	9823
PDX1	9823
IRF3	9823
MFF	9823
TP53	9823
CD3E	9823
RNF34	9823
BMP7	9823
FKBP8	9823
ALKBH7	9823
SOD1	9823
MYC	9823
STK4	9823
KCNJ8	9823
UBE2B	9823
RHOA	9823
NOX1	9823
RBM10	9823
ELMO1	9823
PYCARD	9823
NHLH2	9823
BCL11B	9823
NOTCH2	9823
SAV1	9823
BBC3	9823
SMO	9823
CASP9	9823
CFDP1	9823
FZD5	9823
FGF10	9823
AGAP2	9823
INHBA	9823
MYOCD	9823
NEK6	9823
CERS3	9823
PIGT	9823
BDKRB2	9823
TNFAIP8	9823
ABL1	9823
BCL2L13	9823
ATF2	9823
EPHA7	9823
TIGAR	9823
CIDEC	9823
ZPR1	9823
PIK3R1	9823
NFKBIZ	9823
DAB2IP	9823
NGF	9823
CAPN3	9823
CIB1	9823
BAP1	9823
STAT5B	9823
Ddit3	9823
SLC1A1	9823
PMP22	9823
PRKCD	9823
IER3	9823
IKBKE	9823
A0A4X1TZ73	9823
RPS27L	9823
EPO	9823
TIMM50	9823
EMP3	9823
SIVA1	9823
CYCS	9823
HIF1A	9823
SIRT1	9823
HOXA13	9823
ZMPSTE24	9823
GRAMD4	9823
KANK2	9823
FATE1	9823
MEGF10	9823
CASP1	9823
IL7	9823
TGFBR2	9823
RIPK2	9823
GBA1	9823
COL6A2	9823
CEBPB	9823
BCL2	9823
CRKL	9823
BHLHE23	9823
BCL2L14	9823
DAXX	9823
JAK2	9823
TP73	9823
TLR3	9823
BCL2L1	9823
OPA1	9823
ZDHHC3	9823
CTSH	9823
CHEK2	9823
KREMEN1	9823
RBM14	9823
MMP9	9823
DLC1	9823
G0S2	9823
MAP3K7	9823
NOTCH1	9823
RAD9A	9823
SNCB	9823
CNTFR	9823
SKIL	9823
MAP3K20	9823
BNIP1	9823
GAS6	9823
VDAC1	9823
ADNP	9823
VIL1	9823
POU4F1	9823
NBN	9823
JAG2	9823
ERBB3	9823
TNF	9823
NSG1	9823
TAX1BP1	9823
BMI1	9823
ARF6	9823
BCL3	9823
OGT	9823
IFI6	9823
PAWR	9823
MADD	9823
EYA2	9823
AHCYL1	9823
OXR1	9823
TCIRG1	9823
PPARD	9823
TICAM1	9823
BAG3	9823
ELL3	9823
LIPA	9823
SHH	9823
BMPR2	9823
NR2E1	9823
API5	9823
S100A9	9823
FAIM2	9823
HTRA2	9823
GZMA	9823
GPAM	9823
NFATC4	9823
RIPK3	9823
CIDEB	9823
ADAMTS20	9823
PRKCB	9823
PPARGC1A	9823
TP63	9823
ADARB1	9823
TMF1	9823
NDP	9823
ITGAV	9823
IFT57	9823
STK3	9823
CDK5RAP3	9823
FASTKD2	9823
SHC4	9823
MSH6	9823
CYP26B1	9823
TFDP1	9823
DAPK1	9823
BCL2L11	9823
IL1A	9823
CD248	9823
KITLG	9823
RNF41	9823
EXOC5	9823
CAPN10	9823
NPR2	9823
ALDH1A3	9823
IL12A	9823
GPER1	9823
MLH1	9823
BCL2L2	9823
CD27	9823
TOPAZ1	9823
SFRP1	9823
BCL10	9823
PRICKLE1	9823
FGFR2	9823
PERP	9823
PJVK	9823
TNFRSF1B	9823
ADA	9823
C6H19orf12	9823
ERO1A	9823
PIDD1	9823
STK24	9823
IVNS1ABP	9823
GRIK2	9823
TRPM7	9823
FGFR3	9823
BEX3	9823
CASP8	9823
TNFRSF6	9823
FAP	9823
FGF4	9823
SYCE3	9823
PPP2CB	9823
LGALS1	9823
CDKN1B	9823
IL2	9823
DFFB	9823
TNFRSF25	9823
ATOH1	9823
BLOC1S2	9823
TRAF7	9823
TOPORS	9823
DNMT3A	9606
PROP1	9606
SNCAIP	9606
PDCD6	9606
TFPT	9606
STK24	9606
ZPR1	9606
LGALS7	9606
PRDX2	9606
CTNNB1	9606
CTNNA1	9606
IFT57	9606
ELL3	9606
TOPAZ1	9606
IL6R	9606
RNF216	9606
NANOS3	9606
IL7	9606
CD14	9606
HINT2	9606
SGPP1	9606
ROBO2	9606
NDUFA13	9606
RPS6KB1	9606
Fis1	10090
Dpf2	10090
Trpc5	10090
Map3k7	10090
Map3k5	10090
Map3k1	10090
C1d	10090
Mapk9	10090
Mapk8	10090
Mapk3	10090
Mapk1	10090
Ppp2r2b	10090
Gsdme	10090
Gadd45g	10090
Taf10	10090
Gsdma3	10090
Ifnz	10090
Bok	10090
Uxt	10090
Nlrp1a	10090
Rhoa	10090
Gnb1	10090
Ifi203-ps	10090
Oxr1	10090
Psen2	10090
Pdcd6	10090
Tsc2	10090
Atad5	10090
Gzma	10090
Pou4f1	10090
Pou4f2	10090
Pou4f3	10090
Ddit3	10090
Pkn2	10090
Tradd	10090
Bnipl	10090
Fbxo10	10090
Mir7116	10090
Tgfb2	10090
Tgfbr1	10090
Bub1b	10090
Bfar	10090
FNIP2	30611
OsI_14861	39946
CRIP1	10181
NDUFS1	9601
bax	9685
GH	9103
PPIA	9555
PPIA	9544
PPIA	9534
FADD	9646
G3RTU9	9595
DNM1L	13616
TNF	9796
FNIP2	9595
TNF	61853
MYC	9940
PGAM5	9595
pgdA	393133
D623_10022697	109478
PGAM5	9544
DNM1L	9986
PIK-1	39947
GABARAP	9986
G9LAS9	30521
Q2LAH3	9805
Q2LAH2	46167
vha-10	6238
CRIP1	7998
CTSH	61853
MLLT11	9986
TNF	9739
N312_01959	100784
NAIF1	9541
P69103	5702
TNF alpha	9970
TGFB1	9601
TNFa	10047
TP53	9749
CCN1	9823
KRT8	9823
ERN1	9823
DEDD2	9823
RNF152	9823
PMAIP1	9823
Gsk3a	10090
Cd248	10090
Draxin	10090
Csrnp1	10090
Rps6	10090
Dnase2a	10090
Jmy	10090
Mael	10090
Atg9a	10090
ibsA	83333
ibsE	83333
ibsC	83333
shoB	83333
cbtA	83333
Psn	7227
Atg9	7227
Ptp52F	7227
mRpS29	7227
Sid	7227
CG14062	7227
CG17230	7227
CG10700	7227
Debcl	7227
grnd	7227
XNP	7227
snama	7227
Atg6	7227
raptor	7227
Fis1	7227
Mdh2	7227
Atg7	7227
spin	7227
CG18635	7227
Coa8	7227
Dcr-2	7227
CG3176	7227
CG13373	7227
Pink1	7227
skl	7227
Tengl1	7227
Tengl3	7227
CG31661	7227
Dronc	7227
wgn	7227
Atg101	7227
CG14120	7227
Tao	7227
Tak1	7227
wun	7227
Tre1	7227
CG6508	7227
p53	7227
scyl	7227
wun2	7227
BNIP3	7227
CG14118	7227
Miro	7227
Diap1	7227
Fhos	7227
Atg12	7227
chrb	7227
Drep1	7227
NijA	7227
Drice	7227
Orct	7227
ninaA	7227
wrapper	7227
out	7227
CtsK1	7227
mod(mdg4)	7227
Atg5	7227
krsB	44689
rab2A	44689
adprt1A	44689
Hsp60D	7227
Eip74EF	7227
ec	7227
CG32817	7227
DNaseII	7227
Delta	7227
CG17134	7227
Dcr-1	7227
Atg1	7227
Tengl4	7227
Damm	7227
CG12384	7227
hppy	7227
shi	7227
Pgcl	7227
CG12917	7227
egr	7227
Cdk7	7227
mats	7227
Dp	7227
Uba1	7227
wts	7227
Fadd	7227
RnrS	7227
RnrL	7227
CG13516	7227
Hsp60B	7227
Atg18a	7227
Ubi-p63E	7227
Buffy	7227
Pi3K59F	7227
mbl	7227
Prx4	7227
sws	7227
rpr	7227
CtsL1	7227
Cdk5	7227
Chc	7227
Dcp-1	7227
Atg8a	7227
Cdk5alpha	7227
ScsbetaA	7227
pll	7227
CG32579	7227
Bace	7227
grim	7227
crq	7227
arm	7227
S	7227
Dark	7227
rst	7227
tefu	7227
EndoG	7227
qkr58E-3	7227
abd-A	7227
Rbf	7227
CtsL3	7227
CG32202	7227
dst4	44689
StlB	44689
Tengl2	7227
CG5863	7227
CG5860	7227
CG17283	7227
hid	7227
ftz-f1	7227
Hsp60C	7227
nbs	7227
CG33346	7227
hpo	7227
IFT57	7227
HtrA2	7227
sav	7227
lola	7227
aPKC	7227
mTor	7227
Drep2	7227
Drep3	7227
Drep4	7227
RHOT2	9031
RHOT1	9031
ChALK5	9031
CASP8	9031
CTNNB1	9031
CCN1	9031
CASP6	9031
A0A8V0YRE5	9031
DDX47	9031
IVNS1ABP	9031
CTSS	9031
PDCL3	9031
HSPD1	9031
TCHP	9031
CDIP1	9031
CDK5	9031
CLPTM1L	9031
GPER1	9031
RPS27L	9031
ACVR1C	9031
RIPK2	9031
XKR9	9031
PRKCA	9031
G2E3	9031
TNFRSF1A	9031
OPA1	9031
ITPK1	9031
VDAC1	9031
CASP7	9031
TP63	9031
Shisa5	9031
PPIA	9031
BARHL1	9031
NHLH2	9031
CIAPIN1	9031
MITF	9031
CASP9	9031
PPARD	9031
FADD	9031
SFRP2	9031
DICER1	9031
FGF10	9031
EYA2	9031
EDNRA	9031
ATOH1	9913
STAT5B	9913
TNFAIP8	9913
LOC613401	9913
PMAIP1	9913
DIO3	9913
DDX5	9913
PDCD5	9913
VPS35	9913
PUF60	9913
RHOT1	9913
BMPR2	9913
THRB	9913
PDE3A	9913
MYC	9913
JAG2	9913
DAB2IP	9913
TICAM1	9913
AKT1	9913
CIB1	9913
VDAC1	9913
TFPT	9913
SNW1	9913
TMEM219	9913
CTSS	9913
TRAF7	9913
FGFR2	9913
COMP	9913
HTRA2	9913
BCL3	9913
SGPP1	9913
RAD21	9913
ERRFI1	9913
STK3	9913
TGFBR1	9913
PTGIS	9913
CFLAR	9913
BCL11B	9913
MYD88	9913
KIT	9913
PLSCR3	9913
ELL3	9913
RBM5	9913
ERCC3	9913
TCIRG1	9913
CTTN	9913
DNAJC5	9913
ING4	9913
DYNLL1	9913
IFI27L2	9031
JMY	9031
SIVA1	9031
PSEN1	9031
PMAIP1	9031
DAP	9031
DPP9	9031
TNFRSF11B	9031
DLC1	9031
CAD	9031
TP53	9031
GSK3A	9031
A0A1L1RVX4	9031
SGMS1	9031
CFLAR	9031
POU4F3	9031
PDK1	9031
LMBR1L	9031
XKR4	9031
TSC2	9031
CASP2	9031
GAPDH	9031
A0A3Q2TYC0	9031
GDF5	9031
FAIM2	9031
APP	9031
TRADD	9031
THEM4	9031
CTSH	9031
DEDD	9031
BCL2L13	9031
TDH3	237561
OVF09923.1	36911
Cd36_61520	573826
adprt1B	44689
aif	44689
gbfA	44689
pARTg	44689
talB	44689
DDB_G0286613	44689
dst3	44689
DDB_G0289141	44689
adprt4	44689
dhkM	44689
adprt2	44689
iplA	44689
dmtA	44689
dst1	44689
atg1	44689
adprt3	44689
dimA	44689
ctsD	44689
pARTf	44689
vmp1	44689
CAGL0L04092g	284593
CPAR2_203880	578454
WNT7A	9031
MDM2	9031
FAS	9031
DYRK2	9031
ARL6IP5	9031
RIPK1	9031
TAOK1	9031
AKTIP	9031
MADD	9031
EMP1	9031
MEF2A	9031
WNT1	9031
CHEK2	9031
BCL2A1	9031
RB1	9031
CASP17	9031
TNFRSF1B	9031
SPG7	9031
CLN8	9031
XKR7	9031
A0A1D5PRJ4	9031
STK4	9031
A0A3Q2U3N6	9031
PRUNE2	9031
API5	9031
LOC420160	9031
ERCC3	9031
ATCAY	9031
CTSV	9031
BABAM2	9031
KIT	9031
SLC25A4	9031
NR4A2	9031
NOTCH2	9031
BID	9031
CAV1	9031
USP28	9031
PDCD2L	9031
XRG8	9031
WWOX	9031
rad9	9031
NAIF1	9031
MCL1	9031
PRKDC	9031
CAPN3	9031
BNIP3L	9031
MAP3K5	9031
CTSK	9031
PRELID1	9031
SH3GLB1	9031
ELMO2	9031
TP53INP1	9031
PDCD10	9031
RELT	9031
A0A3Q2UEQ5	9031
BNIP3	9031
TNFRSF25	9031
DFFA	9031
DFNA5	9031
GRIK2	9031
FASLG	9031
DDX5	9031
BCL11B	9031
FGFR2	9031
CTSL	9031
DNM1L	9031
PRKCB	9031
LOC121106916	9031
AIFM1	9031
NKX-2.5	9031
APOPT1	9031
WNT5A	9031
MLLT11	9031
PDIA3	9031
DNASE1	9031
DNASE2B	9031
TNFRSF11A	9031
DNASE1L3	9031
FAM162A	9031
ELMO1	9031
STK11	9031
GRAMD4	9031
CASP3	9031
GSDMA	9031
NTRK1	9031
TAX1BP1	9031
NR13	9031
CASP18	9031
LAMP1	9031
CRIP1	9031
TNFRSF4	9031
WNT11	9031
TMEM117	9031
HMGB2	9031
BRE	9031
CIDEA	9031
E1C1P6	9031
Zfp36l1	9031
ERN1	9031
CASP8AP2	9031
FEM1B	9031
CTSD	9031
PGAM5	9031
REL	9031
SIX3	9031
CEBPB	9031
TICAM1	9031
REQ	9031
DIABLO	9031
MEGF10	9031
IL6	9031
DAD1	9031
PAWR	9031
TNFRSF6B	9031
CG33128	7227
Dredd	7227
CG31926	7227
Atg17	7227
Bruce	7227
AIF	7227
trus	7227
Atg13	7227
CG3819	7227
CG6839	7227
TNFRSF21	9031
CASP10	9031
DIDO1	9031
SLC5A11	9031
TRAF7	9031
TNFRSF10B	9031
BNIP2	9031
LRRC27	9031
APIP	9031
FAP	9031
CYFIP2	9031
LEF1	9031
PPIF	9031
BCL2L14	9031
EXOG	9031
XKR5	9031
USP53	9031
BIK	9031
ELMO3	9031
METTL21C	9031
BIRC6	9031
CTSB	9031
FASTKD2	9031
A0A3Q3ACI5	9031
SAV1	9031
VPS54	9031
RNF152	9031
RB1CC1	9031
AIFM2	9031
ARF6	9031
FLCN	9031
DDIT3	9031
BOK	9031
NINJ1	9031
SH3GLB2	9031
LOC422224	9031
BAK1	9031
RNF34	9031
USP47	9031
GHOX-7	9031
KCNJ11	9031
KCNJ8	9031
ANXA6	9031
GH	9031
PLEKHO2	9031
INHBB	9031
BCL2L1	9031
ITA	9031
TOP2A	9031
PTEN	9031
POU4F1	9031
SKIL	9031
TNFRSF18	9031
TMTC4	9031
MLKL	9031
MLH1	9031
GDF6	9031
QRICH1	9031
CRYAB	9031
DLX1	9031
PIK3R1	9031
BMF	9031
NGFR	9031
A0A8V1A410	9031
CIDEC	9031
FOSL2	9031
RFFL	9031
PRKCD	9031
C26H6ORF222	9031
PRICKLE1	9031
PIGT	9031
FGFR3	9031
EGLN3	9031
TP73	9031
DDIT4	9031
HIPK1	9031
LOC378902	9031
CYLD	9031
ING5	9031
LHX3	9031
FGF8	9031
FOXL2	9031
SGK1	9031
EDA2R	9031
SOX9	9031
ATM	9031
HTRA1	9031
BHLHE23	9031
Atoh1	9031
A0A8V0ZC85	9031
EXFABP	9031
Six1	9031
FHIT	9031
BCL10	9031
AIFM3	9031
SMO	9031
DFFB	9031
NSG1	9031
SHH	9031
HRAS	9031
DAP3	9031
FGF4	9031
TGFBR2	9031
GOS2	9031
DFNB59	9031
APAF1	9031
BCL2	9031
EPHA7	9031
HIPK2	9031
RACK1	185431
MCA5	185431
Tb927.1.730	185431
Strica	7227
MCA1	36329
MCA2	36329
KANK2	9913
NOTCH1	9913
FOXO3	9913
DDIT3	9913
ZMAT3	9913
MINDY3	9913
FAIM2	9913
FAIM	9913
FLCN	9913
BECN1	9913
RPS6KB1	9913
GABARAP	9913
NOX1	9913
IL6	9913
PPID	9913
CAAP1	9913
GRK5	9913
XBP1	9913
TMEM102	9913
CYCT	9913
BRMS1	9913
ELMO3	9913
TGFB2	9913
GZMM	9913
VIL1	9913
IRF1	9913
RIPK2	9913
LAMP1	9913
cathD	7227
Il7	10090
Il6	10090
Il4	10090
Il3	10090
Il2ra	10090
Il2	10090
Casp1	10090
Il1b	10090
Il1a	10090
Il12a	10090
Insl6	10090
Zfp369	10090
Tmem219	10090
Chia1	10090
Kat5	10090
Atg4d	10090
Foxo3	10090
Foxo1	10090
Igfbp3	10090
Igf1	10090
Tnfaip8	10090
Ifi204	10090
Ifi203	10090
Dapk2	10090
AY074887	10090
G2e3	10090
Phlda3	10090
Tnfrsf12a	10090
Ccar2	10090
Tnfrsf11a	10090
Tnfrsf1a	10090
Rraga	10090
Steap3	10090
Hoxa13	10090
Dnase1l3	10090
Ebf4	10090
Hmox1	10090
Hmgb2	10090
Spg7	10090
Jade1	10090
Pik3r1	10090
Rhob	10090
Zfp36l1	10090
Emp1	10090
Il18	10090
Sqstm1	10090
Moap1	10090
Rock1	10090
Rock2	10090
Mfsd10	10090
Tia1	10090
Tial1	10090
Zc3h12a	10090
Zfp385b	10090
Il21	10090
Il19	10090
Vps35	10090
Lsp1	10090
Ppp2cb	10090
Hint1	10090
Madd	10090
Fnip1	10090
Peg10	10090
Ikbkg	10090
Daxx	10090
Itsn1	10090
Birc3	10090
Zfp110	10090
Lipa	10090
Lgals1	10090
Lef1	10090
Lcn2	10090
Hic1	10090
Lamp1	10090
Ciapin1	10090
Krt8	10090
Xkr9	10090
Col4a3	10090
Crkl	10090
Tfap2b	10090
Tfap2a	10090
Pml	10090
Atoh1	10090
Pdcd2	10090
Ybx3	10090
Tgfbr3	10090
mTP73	10090
Spg11	10090
Cdkn1b	10090
Mitf	10090
Brca1	10090
Tnfrsf4	10090
Dlc1	10090
Ei24	10090
Trim39	10090
Hey2	10090
Lgals12	10090
Rbm14	10090
Arl6ip5	10090
Gclm	10090
Casp8	10090
Adnp	10090
Suds3	10090
Birc7	10090
mITM2B/iso:Q9JME4	10090
Acaa2	10090
Syce3	10090
Xkr4	10090
Cts8	10090
Gpx1	10090
Pdcd1	10090
Ltbr	10090
Akt2	10090
Ptcra	10090
Ier3	10090
Tmem79	10090
Gramd4	10090
Tnfrsf1b	10090
Hipk3	10090
Hipk1	10090
Hipk2	10090
Id1	10090
Ticam1	10090
Parp2	10090
Fkbp8	10090
Tnfrsf10b	10090
Ntf3	10090
Ecscr	10090
Atp2a1	10090
Sgms1	10090
Arel1	10090
Hspd1	10090
Pcsk9	10090
Hras	10090
Nol3	10090
Tmem117	10090
Egln3	10090
Krt18	10090
Kras	10090
Kit	10090
Adarb1	10090
Jun	10090
Jak2	10090
Itpr1	10090
Cd47	10090
Itgav	10090
Itgam	10090
Nlrc4	10090
Nbn	10090
Stk11	10090
Jag2	10090
Htra1	10090
Rb1cc1	10090
Rybp	10090
Nod1	10090
Stk4	10090
Myocd	10090
Kitl	10090
Mdm2	10090
Zmpste24	10090
Marcks	10090
4930486L24Rik	10090
Usp47	10090
Adamtsl4	10090
Aim2	10090
Ctsq	10090
Ep300	10090
Birc6	10090
Rad9a	10090
Pea15a	10090
Tnf	10090
Prkdc	10090
Erbb4	10090
Sik1	10090
Peg3	10090
Cdkn2a	10090
Akap1	10090
Atn1	10090
Chek1	10090
Unc5d	10090
Ptges3	10090
Mtch1	10090
Mtch2	10090
Kcnip3	10090
COL2A1	9823
CTSK	9823
ERBB4	9823
CASP6	9823
ADAR	9823
VPS54	9823
ELMO2	9823
USP47	9823
GLI3	9823
PCSK9	9823
SMAD4	9823
PLSCR1	9823
CTTN	9823
HIC1	9823
HNF1B	9823
ZNF622	9823
WNT5A	9823
ANXA2	9823
FOSL2	9823
CAV1	9823
USP53	9823
TNFRSF18	9823
RARG	9823
TMTC4	9823
GGCT	9823
Stk17b	10090
Tex11	10090
Mycs	10090
Rbm5	10090
Bcl7b	10090
Bcl7c	10090
Dnajc5	10090
Pmp22	10090
Nlrp3	10090
Plcg2	10090
Ntn1	10090
Slc1a1	10090
Gsdmc	10090
Serpina3g	10090
Ddx5	10090
Cdk5rap3	10090
Prkcd	10090
Prkcb	10090
Prkca	10090
Pkm	10090
Pim2	10090
Pim1	10090
Ifi213	10090
Prf1	10090
Elmo3	10090
Rhox5	10090
Pde3a	10090
Pim3	10090
Prkn	10090
Thoc1	10090
Faim2	10090
Mir20a	10090
Mir124a-1	10090
Htra4	10090
Plekhf1	10090
Cited1	10090
Gpr65	10090
Sfrp2	10090
1600014C10Rik	10090
Bag6	10090
S100a9	10090
Acvr1b	10090
Aifm3	10090
Mff	10090
Mllt11	10090
Coro1a	10090
Sfrp1	10090
Cul3	10090
Ppard	10090
Bag4	10090
Rack1	10090
Ifi205	10090
Fzd5	10090
Traf1	10090
Traf2	10090
Elk1	10090
Msh2	10090
Hint2	10090
Hk2	10090
Bbc3	10090
Rassf5	10090
Nes	10090
Lhx4	10090
Mcl1	10090
Cdk5	10090
Pdcl3	10090
Angpt1	10090
Tmem214	10090
C1qbp	10090
Atp2a3	10090
Prickle1	10090
Zfp385a	10090
Bag3	10090
Dapk1	10090
Nr4a3	10090
Nr4a2	10090
Dab2ip	10090
Sncb	10090
Bik	10090
Bap1	10090
Ntrk1	10090
Npr2	10090
Enpp1	10090
Pnp	10090
Notch2	10090
Notch1	10090
Nkx3-1	10090
Nkx2-6	10090
Nkx2-5	10090
Nhlh2	10090
Ngfr	10090
Ngf	10090
Nefl	10090
Nfkb1	10090
Nf1	10090
Scml2	10090
Vps54	10090
Casp2	10090
Ripk3	10090
Il24	10090
Mir92-2	10090
Bid	10090
Smo	10090
Siah1a	10090
Siah1b	10090
Siah2	10090
Bcl2l2	10090
Bag1	10090
Traf3	10090
Pkn1	10090
Rad21	10090
Myd88	10090
Ppif	10090
Sirt1	10090
Fnip2	10090
Lig4	10090
Fem1b	10090
Scrib	10090
Ppp1r13l	10090
Traf4	10090
Tyro3	10090
Csrnp2	10090
Mmp9	10090
Apip	10090
Ercc6	10090
Qrich1	10090
Ell3	10090
Trp53inp1	10090
Gsdmd	10090
Ifi27l2b	10090
Triap1	10090
Tcim	10090
Chac1	10090
Tnip2	10090
Nlrp1b	10090
Tnfrsf21	10090
Wnt11	10090
E2f1	10090
Mlh1	10090
Tfdp1	10090
Cdkn1a	10090
Tmem258	10090
Bcap29	10090
Dad1	10090
Pde6b	10090
Mir93	10090
Hmga1	10090
Palb2	10090
Ipmk	10090
Tfpt	10090
Endog	10090
Hspa4	10090
TSC2	9823
TP53INP1	9823
ZNF385A	9823
SLC25A4	9823
SPATA2	9823
SGPL1	9823
IL6	9823
BABAM2	9823
ANGPT1	9823
MEF2A	9823
BRSK2	9823
NUDT2	9823
A0A4X1T5V1	9823
CORO1A	9823
ATAD5	9823
ATG3	9823
INCA1	9823
LGALS13	9823
PTGIS	9823
HK2	9823
VPS35	9823
COL4A3	9823
IPMK	9823
WNT7A	9823
BID	9823
CHST11	9823
Ctsr	10090
Aldh1a3	10090
Xkr5	10090
Casp12	10090
Casp6	10090
Blcap	10090
Nfatc4	10090
Usp28	10090
Ctnnbl1	10090
Mfn2	10090
Cdip1	10090
Diablo	10090
Fastk	10090
Dapk3	10090
Birc5	10090
Plscr2	10090
Rps6kb1	10090
Cidea	10090
Cideb	10090
Mir18b	10090
Casp8ap2	10090
Trp53bp2	10090
Hcar2	10090
Ifi209	10090
Srgn	10090
Ppia	10090
Polb	10090
Them4	10090
Brsk2	10090
Sycp2	10090
Clca3a2	10090
Selenok	10090
Pycard	10090
Bcap31	10090
Tcirg1	10090
Rps3	10090
Gsn	10090
Pdia3	10090
Grik2	10090
Ift57	10090
Irak3	10090
Yap1	10090
Rnf7	10090
Fgfr3	10090
Fgfr2	10090
Fgf4	10090
Barhl1	10090
Htatip2	10090
Gapdhrt	10090
Relt	10090
Noc2l	10090
Ppid	10090
Itgb3bp	10090
Fas	10090
Mecom	10090
Topors	10090
Ercc3	10090
Ercc2	10090
Erbb3	10090
Epo	10090
Irf3	10090
Pdcd7	10090
Gapdhrt2	10090
mBID/iso:1/Clv:1	10090
Scn2a	10090
Map3k20	10090
Tlr3	10090
4930453N24Rik	10090
Ckap2	10090
Pjvk	10090
Pten	10090
Atg7	10090
Gsdma2	10090
Spata2	10090
Aktip	10090
Ifi214	10090
Zdhhc16	10090
Errfi1	10090
Hand2	10090
Tnfaip3	10090
Opa1	10090
Nuak2	10090
Chi3l1	10090
Syvn1	10090
Hif3a	10090
Sh3glb1	10090
Parp1	10090
Nfkbiz	10090
Slc4a7	10090
Dyrk2	10090
Ggct	10090
Tmtc4	10090
Axl	10090
Vegfa	10090
Dnase1	10090
Nkg7	10090
Cd2ap	10090
Wwox	10090
Zpr1	10090
Gdf6	10090
Gdf5	10090
Gba1	10090
Gata1	10090
Gas6	10090
Gas2	10090
Gas1	10090
Gapdh	10090
Dffb	10090
Tnfsf12	10090
Dffa	10090
Ddias	10090
Dnm1l	10090
Bak1	10090
Cx3cl1	10090
Foxc2	10090
Foxc1	10090
Eaf2	10090
Megf10	10090
Rnf152	10090
Mefv	10090
Asah2	10090
Vdr	10090
Ddx3x	10090
Stat5a	10090
Stat5b	10090
Epb41l3	10090
Cidec	10090
Ifi206	10090
Myc	10090
Il33	10090
Senp1	10090
Mtfp1	10090
Malt1	10090
Mapt	10090
Msx2	10090
Msx1	10090
Klf11	10090
Gm14461	10090
Kcnq1ot1	10090
Nr2e1	10090
Bub1	10090
Kcnj8	10090
Brat1	10090
Cttn	10090
Ryr2	10090
Tmbim6	10090
Stk24	10090
Cntfr	10090
Fgf8	10090
Aldh2	10090
Cib1	10090
Sra1	10090
Zeb2	10090
